trial_id,morph_method,direction,morph_path,known_path,hidden_path,known_id,hidden_id,source_a_id,source_b_id
OpenCV_005_03_vs_082_03_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/005_03-vs-082_03.jpg,MAD22/original_sorted/BonaFide/005_03.jpg,MAD22/original_sorted/BonaFide/082_03.jpg,005_03,082_03,005_03,082_03
OpenCV_005_03_vs_082_03_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/005_03-vs-082_03.jpg,MAD22/original_sorted/BonaFide/082_03.jpg,MAD22/original_sorted/BonaFide/005_03.jpg,082_03,005_03,005_03,082_03
OpenCV_005_03_vs_104_03_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/005_03-vs-104_03.jpg,MAD22/original_sorted/BonaFide/005_03.jpg,MAD22/original_sorted/BonaFide/104_03.jpg,005_03,104_03,005_03,104_03
OpenCV_005_03_vs_104_03_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/005_03-vs-104_03.jpg,MAD22/original_sorted/BonaFide/104_03.jpg,MAD22/original_sorted/BonaFide/005_03.jpg,104_03,005_03,005_03,104_03
OpenCV_005_03_vs_115_03_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/005_03-vs-115_03.jpg,MAD22/original_sorted/BonaFide/005_03.jpg,MAD22/original_sorted/BonaFide/115_03.jpg,005_03,115_03,005_03,115_03
OpenCV_005_03_vs_115_03_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/005_03-vs-115_03.jpg,MAD22/original_sorted/BonaFide/115_03.jpg,MAD22/original_sorted/BonaFide/005_03.jpg,115_03,005_03,005_03,115_03
OpenCV_005_08_vs_008_08_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/005_08-vs-008_08.jpg,MAD22/original_sorted/BonaFide/005_08.jpg,MAD22/original_sorted/BonaFide/008_08.jpg,005_08,008_08,005_08,008_08
OpenCV_005_08_vs_008_08_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/005_08-vs-008_08.jpg,MAD22/original_sorted/BonaFide/008_08.jpg,MAD22/original_sorted/BonaFide/005_08.jpg,008_08,005_08,005_08,008_08
OpenCV_005_08_vs_018_08_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/005_08-vs-018_08.jpg,MAD22/original_sorted/BonaFide/005_08.jpg,MAD22/original_sorted/BonaFide/018_08.jpg,005_08,018_08,005_08,018_08
OpenCV_005_08_vs_018_08_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/005_08-vs-018_08.jpg,MAD22/original_sorted/BonaFide/018_08.jpg,MAD22/original_sorted/BonaFide/005_08.jpg,018_08,005_08,005_08,018_08
OpenCV_005_08_vs_021_08_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/005_08-vs-021_08.jpg,MAD22/original_sorted/BonaFide/005_08.jpg,MAD22/original_sorted/BonaFide/021_08.jpg,005_08,021_08,005_08,021_08
OpenCV_005_08_vs_021_08_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/005_08-vs-021_08.jpg,MAD22/original_sorted/BonaFide/021_08.jpg,MAD22/original_sorted/BonaFide/005_08.jpg,021_08,005_08,005_08,021_08
OpenCV_005_08_vs_022_08_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/005_08-vs-022_08.jpg,MAD22/original_sorted/BonaFide/005_08.jpg,MAD22/original_sorted/BonaFide/022_08.jpg,005_08,022_08,005_08,022_08
OpenCV_005_08_vs_022_08_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/005_08-vs-022_08.jpg,MAD22/original_sorted/BonaFide/022_08.jpg,MAD22/original_sorted/BonaFide/005_08.jpg,022_08,005_08,005_08,022_08
OpenCV_005_08_vs_033_08_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/005_08-vs-033_08.jpg,MAD22/original_sorted/BonaFide/005_08.jpg,MAD22/original_sorted/BonaFide/033_08.jpg,005_08,033_08,005_08,033_08
OpenCV_005_08_vs_033_08_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/005_08-vs-033_08.jpg,MAD22/original_sorted/BonaFide/033_08.jpg,MAD22/original_sorted/BonaFide/005_08.jpg,033_08,005_08,005_08,033_08
OpenCV_005_08_vs_067_08_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/005_08-vs-067_08.jpg,MAD22/original_sorted/BonaFide/005_08.jpg,MAD22/original_sorted/BonaFide/067_08.jpg,005_08,067_08,005_08,067_08
OpenCV_005_08_vs_067_08_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/005_08-vs-067_08.jpg,MAD22/original_sorted/BonaFide/067_08.jpg,MAD22/original_sorted/BonaFide/005_08.jpg,067_08,005_08,005_08,067_08
OpenCV_005_08_vs_068_08_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/005_08-vs-068_08.jpg,MAD22/original_sorted/BonaFide/005_08.jpg,MAD22/original_sorted/BonaFide/068_08.jpg,005_08,068_08,005_08,068_08
OpenCV_005_08_vs_068_08_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/005_08-vs-068_08.jpg,MAD22/original_sorted/BonaFide/068_08.jpg,MAD22/original_sorted/BonaFide/005_08.jpg,068_08,005_08,005_08,068_08
OpenCV_005_08_vs_082_08_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/005_08-vs-082_08.jpg,MAD22/original_sorted/BonaFide/005_08.jpg,MAD22/original_sorted/BonaFide/082_08.jpg,005_08,082_08,005_08,082_08
OpenCV_005_08_vs_082_08_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/005_08-vs-082_08.jpg,MAD22/original_sorted/BonaFide/082_08.jpg,MAD22/original_sorted/BonaFide/005_08.jpg,082_08,005_08,005_08,082_08
OpenCV_005_08_vs_114_08_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/005_08-vs-114_08.jpg,MAD22/original_sorted/BonaFide/005_08.jpg,MAD22/original_sorted/BonaFide/114_08.jpg,005_08,114_08,005_08,114_08
OpenCV_005_08_vs_114_08_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/005_08-vs-114_08.jpg,MAD22/original_sorted/BonaFide/114_08.jpg,MAD22/original_sorted/BonaFide/005_08.jpg,114_08,005_08,005_08,114_08
OpenCV_005_08_vs_140_08_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/005_08-vs-140_08.jpg,MAD22/original_sorted/BonaFide/005_08.jpg,MAD22/original_sorted/BonaFide/140_08.jpg,005_08,140_08,005_08,140_08
OpenCV_005_08_vs_140_08_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/005_08-vs-140_08.jpg,MAD22/original_sorted/BonaFide/140_08.jpg,MAD22/original_sorted/BonaFide/005_08.jpg,140_08,005_08,005_08,140_08
OpenCV_006_03_vs_097_03_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/006_03-vs-097_03.jpg,MAD22/original_sorted/BonaFide/006_03.jpg,MAD22/original_sorted/BonaFide/097_03.jpg,006_03,097_03,006_03,097_03
OpenCV_006_03_vs_097_03_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/006_03-vs-097_03.jpg,MAD22/original_sorted/BonaFide/097_03.jpg,MAD22/original_sorted/BonaFide/006_03.jpg,097_03,006_03,006_03,097_03
OpenCV_006_03_vs_102_03_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/006_03-vs-102_03.jpg,MAD22/original_sorted/BonaFide/006_03.jpg,MAD22/original_sorted/BonaFide/102_03.jpg,006_03,102_03,006_03,102_03
OpenCV_006_03_vs_102_03_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/006_03-vs-102_03.jpg,MAD22/original_sorted/BonaFide/102_03.jpg,MAD22/original_sorted/BonaFide/006_03.jpg,102_03,006_03,006_03,102_03
OpenCV_006_08_vs_016_08_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/006_08-vs-016_08.jpg,MAD22/original_sorted/BonaFide/006_08.jpg,MAD22/original_sorted/BonaFide/016_08.jpg,006_08,016_08,006_08,016_08
OpenCV_006_08_vs_016_08_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/006_08-vs-016_08.jpg,MAD22/original_sorted/BonaFide/016_08.jpg,MAD22/original_sorted/BonaFide/006_08.jpg,016_08,006_08,006_08,016_08
OpenCV_006_08_vs_081_08_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/006_08-vs-081_08.jpg,MAD22/original_sorted/BonaFide/006_08.jpg,MAD22/original_sorted/BonaFide/081_08.jpg,006_08,081_08,006_08,081_08
OpenCV_006_08_vs_081_08_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/006_08-vs-081_08.jpg,MAD22/original_sorted/BonaFide/081_08.jpg,MAD22/original_sorted/BonaFide/006_08.jpg,081_08,006_08,006_08,081_08
OpenCV_006_08_vs_097_08_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/006_08-vs-097_08.jpg,MAD22/original_sorted/BonaFide/006_08.jpg,MAD22/original_sorted/BonaFide/097_08.jpg,006_08,097_08,006_08,097_08
OpenCV_006_08_vs_097_08_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/006_08-vs-097_08.jpg,MAD22/original_sorted/BonaFide/097_08.jpg,MAD22/original_sorted/BonaFide/006_08.jpg,097_08,006_08,006_08,097_08
OpenCV_006_08_vs_102_08_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/006_08-vs-102_08.jpg,MAD22/original_sorted/BonaFide/006_08.jpg,MAD22/original_sorted/BonaFide/102_08.jpg,006_08,102_08,006_08,102_08
OpenCV_006_08_vs_102_08_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/006_08-vs-102_08.jpg,MAD22/original_sorted/BonaFide/102_08.jpg,MAD22/original_sorted/BonaFide/006_08.jpg,102_08,006_08,006_08,102_08
OpenCV_006_08_vs_112_08_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/006_08-vs-112_08.jpg,MAD22/original_sorted/BonaFide/006_08.jpg,MAD22/original_sorted/BonaFide/112_08.jpg,006_08,112_08,006_08,112_08
OpenCV_006_08_vs_112_08_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/006_08-vs-112_08.jpg,MAD22/original_sorted/BonaFide/112_08.jpg,MAD22/original_sorted/BonaFide/006_08.jpg,112_08,006_08,006_08,112_08
OpenCV_006_08_vs_118_08_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/006_08-vs-118_08.jpg,MAD22/original_sorted/BonaFide/006_08.jpg,MAD22/original_sorted/BonaFide/118_08.jpg,006_08,118_08,006_08,118_08
OpenCV_006_08_vs_118_08_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/006_08-vs-118_08.jpg,MAD22/original_sorted/BonaFide/118_08.jpg,MAD22/original_sorted/BonaFide/006_08.jpg,118_08,006_08,006_08,118_08
OpenCV_006_08_vs_139_08_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/006_08-vs-139_08.jpg,MAD22/original_sorted/BonaFide/006_08.jpg,MAD22/original_sorted/BonaFide/139_08.jpg,006_08,139_08,006_08,139_08
OpenCV_006_08_vs_139_08_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/006_08-vs-139_08.jpg,MAD22/original_sorted/BonaFide/139_08.jpg,MAD22/original_sorted/BonaFide/006_08.jpg,139_08,006_08,006_08,139_08
OpenCV_006_08_vs_144_08_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/006_08-vs-144_08.jpg,MAD22/original_sorted/BonaFide/006_08.jpg,MAD22/original_sorted/BonaFide/144_08.jpg,006_08,144_08,006_08,144_08
OpenCV_006_08_vs_144_08_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/006_08-vs-144_08.jpg,MAD22/original_sorted/BonaFide/144_08.jpg,MAD22/original_sorted/BonaFide/006_08.jpg,144_08,006_08,006_08,144_08
OpenCV_008_03_vs_063_03_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/008_03-vs-063_03.jpg,MAD22/original_sorted/BonaFide/008_03.jpg,MAD22/original_sorted/BonaFide/063_03.jpg,008_03,063_03,008_03,063_03
OpenCV_008_03_vs_063_03_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/008_03-vs-063_03.jpg,MAD22/original_sorted/BonaFide/063_03.jpg,MAD22/original_sorted/BonaFide/008_03.jpg,063_03,008_03,008_03,063_03
OpenCV_008_03_vs_104_03_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/008_03-vs-104_03.jpg,MAD22/original_sorted/BonaFide/008_03.jpg,MAD22/original_sorted/BonaFide/104_03.jpg,008_03,104_03,008_03,104_03
OpenCV_008_03_vs_104_03_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/008_03-vs-104_03.jpg,MAD22/original_sorted/BonaFide/104_03.jpg,MAD22/original_sorted/BonaFide/008_03.jpg,104_03,008_03,008_03,104_03
OpenCV_008_03_vs_108_03_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/008_03-vs-108_03.jpg,MAD22/original_sorted/BonaFide/008_03.jpg,MAD22/original_sorted/BonaFide/108_03.jpg,008_03,108_03,008_03,108_03
OpenCV_008_03_vs_108_03_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/008_03-vs-108_03.jpg,MAD22/original_sorted/BonaFide/108_03.jpg,MAD22/original_sorted/BonaFide/008_03.jpg,108_03,008_03,008_03,108_03
OpenCV_008_03_vs_143_03_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/008_03-vs-143_03.jpg,MAD22/original_sorted/BonaFide/008_03.jpg,MAD22/original_sorted/BonaFide/143_03.jpg,008_03,143_03,008_03,143_03
OpenCV_008_03_vs_143_03_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/008_03-vs-143_03.jpg,MAD22/original_sorted/BonaFide/143_03.jpg,MAD22/original_sorted/BonaFide/008_03.jpg,143_03,008_03,008_03,143_03
OpenCV_008_08_vs_042_08_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/008_08-vs-042_08.jpg,MAD22/original_sorted/BonaFide/008_08.jpg,MAD22/original_sorted/BonaFide/042_08.jpg,008_08,042_08,008_08,042_08
OpenCV_008_08_vs_042_08_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/008_08-vs-042_08.jpg,MAD22/original_sorted/BonaFide/042_08.jpg,MAD22/original_sorted/BonaFide/008_08.jpg,042_08,008_08,008_08,042_08
OpenCV_008_08_vs_061_08_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/008_08-vs-061_08.jpg,MAD22/original_sorted/BonaFide/008_08.jpg,MAD22/original_sorted/BonaFide/061_08.jpg,008_08,061_08,008_08,061_08
OpenCV_008_08_vs_061_08_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/008_08-vs-061_08.jpg,MAD22/original_sorted/BonaFide/061_08.jpg,MAD22/original_sorted/BonaFide/008_08.jpg,061_08,008_08,008_08,061_08
OpenCV_008_08_vs_063_08_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/008_08-vs-063_08.jpg,MAD22/original_sorted/BonaFide/008_08.jpg,MAD22/original_sorted/BonaFide/063_08.jpg,008_08,063_08,008_08,063_08
OpenCV_008_08_vs_063_08_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/008_08-vs-063_08.jpg,MAD22/original_sorted/BonaFide/063_08.jpg,MAD22/original_sorted/BonaFide/008_08.jpg,063_08,008_08,008_08,063_08
OpenCV_008_08_vs_070_08_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/008_08-vs-070_08.jpg,MAD22/original_sorted/BonaFide/008_08.jpg,MAD22/original_sorted/BonaFide/070_08.jpg,008_08,070_08,008_08,070_08
OpenCV_008_08_vs_070_08_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/008_08-vs-070_08.jpg,MAD22/original_sorted/BonaFide/070_08.jpg,MAD22/original_sorted/BonaFide/008_08.jpg,070_08,008_08,008_08,070_08
OpenCV_008_08_vs_096_08_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/008_08-vs-096_08.jpg,MAD22/original_sorted/BonaFide/008_08.jpg,MAD22/original_sorted/BonaFide/096_08.jpg,008_08,096_08,008_08,096_08
OpenCV_008_08_vs_096_08_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/008_08-vs-096_08.jpg,MAD22/original_sorted/BonaFide/096_08.jpg,MAD22/original_sorted/BonaFide/008_08.jpg,096_08,008_08,008_08,096_08
OpenCV_009_03_vs_019_03_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/009_03-vs-019_03.jpg,MAD22/original_sorted/BonaFide/009_03.jpg,MAD22/original_sorted/BonaFide/019_03.jpg,009_03,019_03,009_03,019_03
OpenCV_009_03_vs_019_03_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/009_03-vs-019_03.jpg,MAD22/original_sorted/BonaFide/019_03.jpg,MAD22/original_sorted/BonaFide/009_03.jpg,019_03,009_03,009_03,019_03
OpenCV_009_03_vs_027_03_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/009_03-vs-027_03.jpg,MAD22/original_sorted/BonaFide/009_03.jpg,MAD22/original_sorted/BonaFide/027_03.jpg,009_03,027_03,009_03,027_03
OpenCV_009_03_vs_027_03_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/009_03-vs-027_03.jpg,MAD22/original_sorted/BonaFide/027_03.jpg,MAD22/original_sorted/BonaFide/009_03.jpg,027_03,009_03,009_03,027_03
OpenCV_009_03_vs_039_03_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/009_03-vs-039_03.jpg,MAD22/original_sorted/BonaFide/009_03.jpg,MAD22/original_sorted/BonaFide/039_03.jpg,009_03,039_03,009_03,039_03
OpenCV_009_03_vs_039_03_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/009_03-vs-039_03.jpg,MAD22/original_sorted/BonaFide/039_03.jpg,MAD22/original_sorted/BonaFide/009_03.jpg,039_03,009_03,009_03,039_03
OpenCV_009_03_vs_066_03_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/009_03-vs-066_03.jpg,MAD22/original_sorted/BonaFide/009_03.jpg,MAD22/original_sorted/BonaFide/066_03.jpg,009_03,066_03,009_03,066_03
OpenCV_009_03_vs_066_03_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/009_03-vs-066_03.jpg,MAD22/original_sorted/BonaFide/066_03.jpg,MAD22/original_sorted/BonaFide/009_03.jpg,066_03,009_03,009_03,066_03
OpenCV_009_03_vs_083_03_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/009_03-vs-083_03.jpg,MAD22/original_sorted/BonaFide/009_03.jpg,MAD22/original_sorted/BonaFide/083_03.jpg,009_03,083_03,009_03,083_03
OpenCV_009_03_vs_083_03_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/009_03-vs-083_03.jpg,MAD22/original_sorted/BonaFide/083_03.jpg,MAD22/original_sorted/BonaFide/009_03.jpg,083_03,009_03,009_03,083_03
OpenCV_009_03_vs_090_03_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/009_03-vs-090_03.jpg,MAD22/original_sorted/BonaFide/009_03.jpg,MAD22/original_sorted/BonaFide/090_03.jpg,009_03,090_03,009_03,090_03
OpenCV_009_03_vs_090_03_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/009_03-vs-090_03.jpg,MAD22/original_sorted/BonaFide/090_03.jpg,MAD22/original_sorted/BonaFide/009_03.jpg,090_03,009_03,009_03,090_03
OpenCV_009_03_vs_100_03_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/009_03-vs-100_03.jpg,MAD22/original_sorted/BonaFide/009_03.jpg,MAD22/original_sorted/BonaFide/100_03.jpg,009_03,100_03,009_03,100_03
OpenCV_009_03_vs_100_03_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/009_03-vs-100_03.jpg,MAD22/original_sorted/BonaFide/100_03.jpg,MAD22/original_sorted/BonaFide/009_03.jpg,100_03,009_03,009_03,100_03
OpenCV_009_03_vs_112_03_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/009_03-vs-112_03.jpg,MAD22/original_sorted/BonaFide/009_03.jpg,MAD22/original_sorted/BonaFide/112_03.jpg,009_03,112_03,009_03,112_03
OpenCV_009_03_vs_112_03_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/009_03-vs-112_03.jpg,MAD22/original_sorted/BonaFide/112_03.jpg,MAD22/original_sorted/BonaFide/009_03.jpg,112_03,009_03,009_03,112_03
OpenCV_009_03_vs_122_03_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/009_03-vs-122_03.jpg,MAD22/original_sorted/BonaFide/009_03.jpg,MAD22/original_sorted/BonaFide/122_03.jpg,009_03,122_03,009_03,122_03
OpenCV_009_03_vs_122_03_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/009_03-vs-122_03.jpg,MAD22/original_sorted/BonaFide/122_03.jpg,MAD22/original_sorted/BonaFide/009_03.jpg,122_03,009_03,009_03,122_03
OpenCV_009_03_vs_129_03_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/009_03-vs-129_03.jpg,MAD22/original_sorted/BonaFide/009_03.jpg,MAD22/original_sorted/BonaFide/129_03.jpg,009_03,129_03,009_03,129_03
OpenCV_009_03_vs_129_03_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/009_03-vs-129_03.jpg,MAD22/original_sorted/BonaFide/129_03.jpg,MAD22/original_sorted/BonaFide/009_03.jpg,129_03,009_03,009_03,129_03
OpenCV_009_03_vs_144_03_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/009_03-vs-144_03.jpg,MAD22/original_sorted/BonaFide/009_03.jpg,MAD22/original_sorted/BonaFide/144_03.jpg,009_03,144_03,009_03,144_03
OpenCV_009_03_vs_144_03_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/009_03-vs-144_03.jpg,MAD22/original_sorted/BonaFide/144_03.jpg,MAD22/original_sorted/BonaFide/009_03.jpg,144_03,009_03,009_03,144_03
OpenCV_009_08_vs_062_08_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/009_08-vs-062_08.jpg,MAD22/original_sorted/BonaFide/009_08.jpg,MAD22/original_sorted/BonaFide/062_08.jpg,009_08,062_08,009_08,062_08
OpenCV_009_08_vs_062_08_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/009_08-vs-062_08.jpg,MAD22/original_sorted/BonaFide/062_08.jpg,MAD22/original_sorted/BonaFide/009_08.jpg,062_08,009_08,009_08,062_08
OpenCV_009_08_vs_083_08_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/009_08-vs-083_08.jpg,MAD22/original_sorted/BonaFide/009_08.jpg,MAD22/original_sorted/BonaFide/083_08.jpg,009_08,083_08,009_08,083_08
OpenCV_009_08_vs_083_08_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/009_08-vs-083_08.jpg,MAD22/original_sorted/BonaFide/083_08.jpg,MAD22/original_sorted/BonaFide/009_08.jpg,083_08,009_08,009_08,083_08
OpenCV_009_08_vs_090_08_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/009_08-vs-090_08.jpg,MAD22/original_sorted/BonaFide/009_08.jpg,MAD22/original_sorted/BonaFide/090_08.jpg,009_08,090_08,009_08,090_08
OpenCV_009_08_vs_090_08_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/009_08-vs-090_08.jpg,MAD22/original_sorted/BonaFide/090_08.jpg,MAD22/original_sorted/BonaFide/009_08.jpg,090_08,009_08,009_08,090_08
OpenCV_009_08_vs_107_08_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/009_08-vs-107_08.jpg,MAD22/original_sorted/BonaFide/009_08.jpg,MAD22/original_sorted/BonaFide/107_08.jpg,009_08,107_08,009_08,107_08
OpenCV_009_08_vs_107_08_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/009_08-vs-107_08.jpg,MAD22/original_sorted/BonaFide/107_08.jpg,MAD22/original_sorted/BonaFide/009_08.jpg,107_08,009_08,009_08,107_08
OpenCV_009_08_vs_112_08_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/009_08-vs-112_08.jpg,MAD22/original_sorted/BonaFide/009_08.jpg,MAD22/original_sorted/BonaFide/112_08.jpg,009_08,112_08,009_08,112_08
OpenCV_009_08_vs_112_08_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/009_08-vs-112_08.jpg,MAD22/original_sorted/BonaFide/112_08.jpg,MAD22/original_sorted/BonaFide/009_08.jpg,112_08,009_08,009_08,112_08
OpenCV_009_08_vs_122_08_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/009_08-vs-122_08.jpg,MAD22/original_sorted/BonaFide/009_08.jpg,MAD22/original_sorted/BonaFide/122_08.jpg,009_08,122_08,009_08,122_08
OpenCV_009_08_vs_122_08_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/009_08-vs-122_08.jpg,MAD22/original_sorted/BonaFide/122_08.jpg,MAD22/original_sorted/BonaFide/009_08.jpg,122_08,009_08,009_08,122_08
OpenCV_009_08_vs_129_08_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/009_08-vs-129_08.jpg,MAD22/original_sorted/BonaFide/009_08.jpg,MAD22/original_sorted/BonaFide/129_08.jpg,009_08,129_08,009_08,129_08
OpenCV_009_08_vs_129_08_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/009_08-vs-129_08.jpg,MAD22/original_sorted/BonaFide/129_08.jpg,MAD22/original_sorted/BonaFide/009_08.jpg,129_08,009_08,009_08,129_08
OpenCV_009_08_vs_135_08_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/009_08-vs-135_08.jpg,MAD22/original_sorted/BonaFide/009_08.jpg,MAD22/original_sorted/BonaFide/135_08.jpg,009_08,135_08,009_08,135_08
OpenCV_009_08_vs_135_08_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/009_08-vs-135_08.jpg,MAD22/original_sorted/BonaFide/135_08.jpg,MAD22/original_sorted/BonaFide/009_08.jpg,135_08,009_08,009_08,135_08
OpenCV_009_08_vs_139_08_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/009_08-vs-139_08.jpg,MAD22/original_sorted/BonaFide/009_08.jpg,MAD22/original_sorted/BonaFide/139_08.jpg,009_08,139_08,009_08,139_08
OpenCV_009_08_vs_139_08_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/009_08-vs-139_08.jpg,MAD22/original_sorted/BonaFide/139_08.jpg,MAD22/original_sorted/BonaFide/009_08.jpg,139_08,009_08,009_08,139_08
